electricity_usage_kWh,actual,forecast,discom_requisition,datetime,region,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations,hour,day_of_week,is_weekend,month,is_holiday,usage_lag_1h,usage_lag_24h,rolling_mean_3h,rolling_std_6h,usage_diff_1h,usage_pct_change_1h,season_Monsoon,season_Summer,season_Winter,day,year,weekday,is_peak_evening,rain_category,cloud_category,date,daily_mean_power,monthly_mean_power,rolling_24h_power,rolling_7d_power,lag_1h,lag_24h,daily_mean_temp,monthly_mean_temp,temp_dev_from_month,power_dev_from_month,Rainy_Heavy,Rainy_Partial,Cloudy,is_hot,is_cold,temp_power_corr_7d,consumption,temperature
6660,6660,6719,6732,2023-12-13,vijayawada,84.2,69.5,76.2,86.6,69.5,76.7,65.8,72.4,0.0,0,0.0,rain,0,0,13.6,8.1,66.8,1013.0,30.7,3.9,196.1,16.8,7,10,2023-12-13T06:26:46,2023-12-13T17:36:09,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOBZ,43185099999,43220099999,43182099999,43181099999,remote",0,2,0,12,0,6660,6717,6831.166667,505.3742891,0,0.0,False,False,True,13,2023,2,0,No Rain,Partly Cloudy,2023-12-13,6660.0,6562.064516129032,6665.791666666667,7188.708333333333,6660.0,6597.0,76.46000000000001,76.54774193548387,-0.3477419354838673,97.9354838709678,0,0,0,1,0,0.4554991858353969,6660,76.2
6660,6660,6719,6732,2023-12-13,Vishakapatnam ,82.5,68.1,75.7,84.3,68.1,76.0,65.9,73.1,0.0,0,0.0,rain,0,0,16.8,12.8,65.8,1014.2,41.9,3.7,172.7,14.9,6,10,2023-12-13T06:18:28,2023-12-13T17:23:23,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43149099999,43150099999,remote",0,2,0,12,0,6660,6698,6778.25,489.4086031,0,0.0,False,False,True,13,2023,2,0,No Rain,Partly Cloudy,2023-12-13,6660.0,6562.064516129032,6668.416666666667,7182.559523809524,6660.0,6597.0,76.46000000000001,76.54774193548387,-0.8477419354838673,97.9354838709678,0,0,0,1,0,0.6390096505390479,6660,75.7
6660,6660,6719,6732,2023-12-13,Guntur,84.9,69.7,76.6,86.8,69.7,77.1,66.3,72.6,0.001,100,4.17,rain,0,0,13.6,8.1,67.6,1013.0,26.4,4.1,198.4,16.9,7,10,2023-12-13T06:27:07,2023-12-13T17:37:18,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOBZ,43185099999,43220099999,43182099999,43181099999,remote",0,2,0,12,0,6660,6686,6736.583333,464.8550966,0,0.0,False,False,True,13,2023,2,0,Light Rain,Partly Cloudy,2023-12-13,6660.0,6562.064516129032,6671.041666666667,7175.630952380952,6660.0,6597.0,76.46000000000001,76.54774193548387,0.0522580645161241,97.9354838709678,0,1,0,1,0,0.6092848843708902,6660,76.6
6660,6660,6719,6732,2023-12-13,Rajahmundry,85.4,69.0,76.7,86.4,69.0,77.3,66.7,72.8,0.0,0,0.0,unknown,0,0,11.6,6.0,70.3,1013.9,52.6,11.3,157.0,13.5,6,10,2023-12-13T06:23:01,2023-12-13T17:30:42,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43187099999,43189099999,remote",0,2,0,12,0,6660,6656,6703.5,440.6432304,0,0.0,False,False,True,13,2023,2,0,No Rain,Partly Cloudy,2023-12-13,6660.0,6562.064516129032,6663.75,7168.702380952381,6660.0,6835.0,76.46000000000001,76.54774193548387,0.1522580645161326,97.9354838709678,0,0,0,1,0,0.5823957269507907,6660,76.7
6708,6708,7106,6805,2023-12-14,Guntur,84.5,68.0,76.4,86.5,68.0,77.0,66.8,73.8,0.0,0,0.0,rain,0,0,16.1,9.2,77.7,1014.5,36.3,5.3,163.7,14.0,7,10,2023-12-14T06:27:40,2023-12-14T17:37:41,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43185099999,VOBZ,43220099999,43182099999,remote,43181099999",0,3,0,12,0,6638,6660,6871.25,530.3296691,70,0.010545345,False,False,True,14,2023,3,0,No Rain,Partly Cloudy,2023-12-14,6708.0,6562.064516129032,6658.458333333333,7162.059523809524,6660.0,6835.0,75.94,76.54774193548387,-0.1477419354838645,145.9354838709678,0,0,0,1,0,0.3371967598413848,6708,76.4
6708,6708,7106,6805,2023-12-14,Rajahmundry,84.3,70.4,76.1,85.2,70.4,76.4,65.2,70.6,0.0,0,0.0,unknown,0,0,17.4,7.2,70.4,1015.4,34.8,11.4,195.8,16.8,7,10,2023-12-14T06:23:35,2023-12-14T17:31:05,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43187099999,43189099999,remote",0,3,0,12,0,6708,6719,6818.583333,519.6667393,0,0.0,False,False,True,14,2023,3,0,No Rain,Partly Cloudy,2023-12-14,6708.0,6562.064516129032,6653.166666666667,7155.416666666667,6708.0,6835.0,75.94,76.54774193548387,-0.4477419354838758,145.9354838709678,0,0,0,1,0,-0.225402865169416,6708,76.1
6708,6708,7106,6805,2023-12-14,vijayawada,84.3,68.0,76.2,86.5,68.0,76.9,66.5,73.4,0.0,0,0.0,rain,0,0,16.8,9.2,79.1,1014.5,36.4,5.0,165.9,14.2,7,10,2023-12-14T06:27:20,2023-12-14T17:36:32,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43185099999,VOBZ,43220099999,43182099999,remote,43181099999",0,3,0,12,0,6708,6705,6777.5,501.6157643,0,0.0,False,False,True,14,2023,3,0,No Rain,Partly Cloudy,2023-12-14,6708.0,6562.064516129032,6647.875,7148.773809523809,6708.0,6835.0,75.94,76.54774193548387,-0.3477419354838673,145.9354838709678,0,0,0,1,0,-0.1062988006943754,6708,76.2
6708,6708,7106,6805,2023-12-14,kurnool,87.9,66.3,75.9,85.6,66.3,75.5,59.7,60.9,0.0,0,0.0,unknown,0,0,17.9,7.8,100.5,1014.4,9.6,11.3,223.0,19.1,8,10,2023-12-14T06:36:23,2023-12-14T17:48:08,0.05,Clear,Clear conditions throughout the day.,clear-day,"43212099999,remote,43213099999",0,3,0,12,0,6708,6658,6746.75,479.6871546,0,0.0,False,False,True,14,2023,3,0,No Rain,Clear,2023-12-14,6708.0,6562.064516129032,6642.583333333333,7142.178571428572,6708.0,6835.0,75.94,76.54774193548387,-0.6477419354838645,145.9354838709678,0,0,0,1,0,-0.2693361588077535,6708,75.9
6708,6708,7106,6805,2023-12-14,Vishakapatnam ,82.5,66.3,75.1,82.2,66.3,75.2,62.3,66.6,0.0,0,0.0,unknown,0,0,18.1,13.9,65.5,1015.8,21.6,2.2,209.1,18.1,8,10,2023-12-14T06:19:02,2023-12-14T17:23:45,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"4,31,49,09,99,99,43,15,00,00,000",0,3,0,12,0,6708,6634,6724.666667,454.4766938,0,0.0,False,False,True,14,2023,3,0,No Rain,Partly Cloudy,2023-12-14,6708.0,6562.064516129032,6643.333333333333,7135.583333333333,6708.0,6690.0,75.94,76.54774193548387,-1.447741935483876,145.9354838709678,0,0,0,1,0,-0.6438601720443851,6708,75.1
6629,6629,7024,6886,2023-12-15,Rajahmundry,83.9,69.5,75.8,84.8,69.5,76.3,64.8,69.6,0.0,0,0.0,unknown,0,0,17.7,8.5,56.4,1015.9,66.6,11.4,135.2,11.7,5,10,2023-12-15T06:24:09,2023-12-15T17:31:28,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43187099999,43189099999,remote",0,4,0,12,0,6629,6722,6685.25,499.7224429,0,0.0,False,False,True,15,2023,4,0,No Rain,Cloudy,2023-12-15,6629.0,6562.064516129032,6633.166666666667,7107.327380952381,6629.0,6690.0,75.7,76.54774193548387,-0.747741935483873,66.9354838709678,0,0,1,1,0,-0.1438884995318649,6629,75.8
6629,6629,7024,6886,2023-12-15,Guntur,82.4,70.1,76.1,84.6,70.1,76.5,66.5,72.9,0.0,0,0.0,unknown,0,0,19.2,10.3,52.6,1015.1,56.8,4.5,137.3,11.7,6,10,2023-12-15T06:28:14,2023-12-15T17:38:05,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43185099999,VOBZ,43220099999,43182099999,remote,43181099999",0,4,0,12,0,6629,6731,6721.416667,523.8294542,0,0.0,False,False,True,15,2023,4,0,No Rain,Partly Cloudy,2023-12-15,6629.0,6562.064516129032,6635.708333333333,7114.386904761905,6629.0,6690.0,75.7,76.54774193548387,-0.4477419354838758,66.9354838709678,0,0,0,1,0,-0.0116247638794372,6629,76.1
6629,6629,7024,6886,2023-12-15,vijayawada,82.6,70.2,76.0,84.0,70.2,76.3,65.9,71.8,0.0,0,0.0,unknown,0,0,19.0,10.3,54.3,1015.1,53.9,4.2,133.6,11.7,6,10,2023-12-15T06:27:53,2023-12-15T17:36:56,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43185099999,VOBZ,43220099999,43182099999,remote,43181099999",0,4,0,12,0,6629,6692,6657.25,468.5953726,0,0.0,False,False,True,15,2023,4,0,No Rain,Partly Cloudy,2023-12-15,6629.0,6562.064516129032,6639.625,7100.267857142857,6629.0,6474.0,75.7,76.54774193548387,-0.5477419354838702,66.9354838709678,0,0,0,1,0,-0.2037719031330199,6629,76.0
6629,6629,7024,6886,2023-12-15,Vishakapatnam ,82.5,68.1,75.1,84.2,68.1,75.4,63.9,69.6,0.0,0,0.0,unknown,0,0,20.4,11.4,57.7,1016.2,55.8,2.4,188.0,16.3,6,10,2023-12-15T06:19:36,2023-12-15T17:24:09,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"4,31,49,09,99,99,43,15,00,00,000",0,4,0,12,0,6527,6708,6836.166667,552.9811696,102,0.015627394,False,False,True,15,2023,4,0,No Rain,Partly Cloudy,2023-12-15,6629.0,6562.064516129032,6640.791666666667,7128.517857142857,6708.0,6690.0,75.7,76.54774193548387,-1.447741935483876,66.9354838709678,0,0,0,1,0,-0.0194624736053106,6629,75.1
6629,6629,7024,6886,2023-12-15,kurnool,86.3,66.3,75.5,86.3,66.3,75.8,63.2,67.8,0.0,0,0.0,unknown,0,0,17.9,8.1,111.4,1014.8,30.8,11.3,203.2,17.5,7,10,2023-12-15T06:36:56,2023-12-15T17:48:32,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43212099999,remote,43213099999",0,4,0,12,0,6629,6730,6779.333333,543.773995,0,0.0,False,False,True,15,2023,4,0,No Rain,Partly Cloudy,2023-12-15,6629.0,6562.064516129032,6638.25,7121.452380952381,6629.0,6690.0,75.7,76.54774193548387,-1.0477419354838702,66.9354838709678,0,0,0,1,0,-0.2347262634200114,6629,75.5
6584,6584,6902,6995,2023-12-16,Vishakapatnam ,82.5,68.1,75.6,83.0,68.1,75.8,64.4,69.7,0.0,0,0.0,unknown,0,0,21.9,12.8,63.6,1015.2,40.5,3.2,186.9,16.2,7,10,2023-12-16T06:20:10,2023-12-16T17:24:34,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43149099999,43150099999,remote",0,5,1,12,0,6506,6629,6770.583333,533.9392776,78,0.011988933,False,False,True,16,2023,5,0,No Rain,Partly Cloudy,2023-12-16,6584.0,6562.064516129032,6644.208333333333,7092.940476190476,6629.0,6474.0,77.02000000000001,76.54774193548387,-0.947741935483876,21.9354838709678,0,0,0,1,0,-0.4479153979126104,6584,75.6
6584,6584,6902,6995,2023-12-16,vijayawada,84.2,73.3,77.8,87.4,73.3,78.8,68.7,74.6,0.0,0,0.0,rain,0,0,15.7,9.2,60.1,1014.2,64.0,4.1,120.9,10.5,5,10,2023-12-16T06:28:26,2023-12-16T17:37:21,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43185099999,VOBZ,43220099999,43182099999,remote,43181099999",0,5,1,12,0,6584,6623,6712.833333,522.9232475,0,0.0,False,False,True,16,2023,5,0,No Rain,Cloudy,2023-12-16,6584.0,6562.064516129032,6648.791666666667,7085.613095238095,6584.0,6474.0,77.02000000000001,76.54774193548387,1.252258064516127,21.9354838709678,0,0,1,1,0,-0.5629003293823129,6584,77.8
6584,6584,6902,6995,2023-12-16,kurnool,87.2,70.1,76.6,89.5,70.1,77.3,66.0,70.2,0.0,0,0.0,rain,0,0,13.2,7.2,99.8,1014.0,90.1,11.1,73.8,6.4,4,10,2023-12-16T06:37:29,2023-12-16T17:48:57,0.12,Overcast,Cloudy skies throughout the day.,cloudy,"43212099999,remote,43213099999",0,5,1,12,0,6584,6634,6667.416667,503.3522821,0,0.0,False,False,True,16,2023,5,0,No Rain,Cloudy,2023-12-16,6584.0,6562.064516129032,6653.375,7078.285714285715,6584.0,6474.0,77.02000000000001,76.54774193548387,0.0522580645161241,21.9354838709678,0,0,1,1,0,-0.5951190357802782,6584,76.6
6584,6584,6902,6995,2023-12-16,Guntur,84.2,73.4,77.9,87.4,73.4,79.1,69.1,75.1,0.0,0,0.0,rain,0,0,15.4,9.2,57.9,1014.1,64.9,4.4,108.0,9.3,4,10,2023-12-16T06:28:47,2023-12-16T17:38:30,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43185099999,VOBZ,43220099999,43182099999,remote,43181099999",0,5,1,12,0,6584,6615,6629.75,480.6529074,0,0.0,False,False,True,16,2023,5,0,No Rain,Cloudy,2023-12-16,6584.0,6562.064516129032,6657.958333333333,7075.666666666667,6584.0,6474.0,77.02000000000001,76.54774193548387,1.3522580645161355,21.9354838709678,0,0,1,1,0,-0.6875481007224713,6584,77.9
6584,6584,6902,6995,2023-12-16,Rajahmundry,85.0,71.3,77.2,88.0,71.3,78.3,67.6,73.0,0.0,0,0.0,unknown,0,0,14.8,6.5,70.5,1014.9,70.7,11.4,159.0,13.7,6,10,2023-12-16T06:24:42,2023-12-16T17:31:53,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43187099999,43189099999,remote",0,5,1,12,0,6584,6584,6603.166667,454.9383598,0,0.0,False,False,True,16,2023,5,0,No Rain,Cloudy,2023-12-16,6584.0,6562.064516129032,6653.375,7073.047619047619,6584.0,6694.0,77.02000000000001,76.54774193548387,0.6522580645161327,21.9354838709678,0,0,1,1,0,-0.7307579765926285,6584,77.2
6704,6704,6630,6828,2023-12-17,Guntur,83.3,72.8,77.3,86.9,72.8,78.6,70.1,79.2,0.0,0,0.0,rain,0,0,17.2,9.2,67.1,1013.9,67.4,4.7,145.3,12.4,6,10,2023-12-17T06:29:20,2023-12-17T17:38:56,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43185099999,VOBZ,43220099999,43182099999,remote,43181099999",0,6,1,12,0,6571,6584,6874.666667,550.4103986,133,0.02024045,False,False,True,17,2023,6,0,No Rain,Cloudy,2023-12-17,6704.0,6562.064516129032,6653.791666666667,7071.142857142857,6584.0,6694.0,77.1,76.54774193548387,0.752258064516127,141.9354838709678,0,0,1,1,0,-0.0207031043466545,6704,77.3
6704,6704,6630,6828,2023-12-17,Rajahmundry,83.2,71.3,76.6,85.7,71.3,77.0,67.3,73.8,0.004,100,4.17,rain,0,0,18.6,8.3,70.7,1014.7,65.6,11.3,151.3,12.9,6,10,2023-12-17T06:25:15,2023-12-17T17:32:19,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43187099999,43189099999,remote",0,6,1,12,0,6704,6610,6823.333333,535.0466795,0,0.0,False,False,True,17,2023,6,0,Light Rain,Cloudy,2023-12-17,6704.0,6562.064516129032,6654.208333333333,7069.238095238095,6704.0,6694.0,77.1,76.54774193548387,0.0522580645161241,141.9354838709678,0,1,1,1,0,-0.0425848741073542,6704,76.6
6704,6704,6630,6828,2023-12-17,vijayawada,82.5,72.6,77.0,86.2,72.6,78.1,69.6,78.8,0.0,0,0.0,rain,0,0,17.7,9.2,69.3,1013.9,68.0,4.4,147.5,12.8,6,10,2023-12-17T06:28:59,2023-12-17T17:37:47,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43185099999,VOBZ,43220099999,43182099999,remote,43181099999",0,6,1,12,0,6704,6602,6777.333333,512.291398,0,0.0,False,False,True,17,2023,6,0,No Rain,Cloudy,2023-12-17,6704.0,6562.064516129032,6654.625,7067.333333333333,6704.0,6694.0,77.1,76.54774193548387,0.4522580645161298,141.9354838709678,0,0,1,1,0,-0.4200480082400257,6704,77.0
6704,6704,6630,6828,2023-12-17,kurnool,84.3,71.0,77.6,87.4,71.0,78.7,67.9,73.2,0.004,100,4.17,rain,0,0,17.7,7.8,94.6,1013.2,74.5,11.3,117.1,10.1,4,10,2023-12-17T06:38:02,2023-12-17T17:49:23,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43212099999,remote,43213099999",0,6,1,12,0,6704,6567,6739.416667,486.3358713,0,0.0,False,False,True,17,2023,6,0,Light Rain,Cloudy,2023-12-17,6704.0,6562.064516129032,6655.041666666667,7062.875,6704.0,6694.0,77.1,76.54774193548387,1.052258064516124,141.9354838709678,0,1,1,1,0,-0.1192710745590665,6704,77.6
6704,6704,6630,6828,2023-12-17,Vishakapatnam ,80.9,73.4,77.0,82.4,73.4,77.2,62.4,61.0,0.0,0,0.0,unknown,0,0,18.3,11.4,65.5,1015.1,69.8,2.0,160.7,13.8,6,10,2023-12-17T06:20:43,2023-12-17T17:24:59,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"4,31,49,09,99,99,43,15,00,00,000",0,6,1,12,0,6704,6518,6712.833333,457.5096875,0,0.0,False,False,True,17,2023,6,0,No Rain,Cloudy,2023-12-17,6704.0,6562.064516129032,6656.875,7058.416666666667,6704.0,6660.0,77.1,76.54774193548387,0.4522580645161298,141.9354838709678,0,0,1,1,0,-0.5141598130265459,6704,77.0
6453,6453,6616,6631,2023-12-18,Vishakapatnam ,81.2,68.1,74.4,82.6,68.1,74.6,62.4,67.5,0.0,0,0.0,unknown,0,0,19.5,12.8,72.5,1016.3,55.0,2.2,184.8,16.0,7,10,2023-12-18T06:21:15,2023-12-18T17:25:25,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"4,31,49,09,99,99,43,15,00,00,000",0,0,0,12,0,6453,6601,6471.75,399.8720357,0,0.0,False,False,True,18,2023,0,0,No Rain,Partly Cloudy,2023-12-18,6453.0,6562.064516129032,6611.75,7026.738095238095,6453.0,6708.0,76.28,76.54774193548387,-2.1477419354838645,-109.0645161290322,0,0,0,1,0,0.8367123034750212,6453,74.4
6453,6453,6616,6631,2023-12-18,kurnool,88.1,72.9,78.4,88.6,72.9,78.9,66.3,68.3,0.0,0,0.0,rain,0,0,19.5,8.1,88.4,1014.4,86.7,11.8,157.2,13.5,6,10,2023-12-18T06:38:34,2023-12-18T17:49:50,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43212099999,remote,43213099999",0,0,0,12,0,6453,6621,6495.333333,425.1931786,0,0.0,False,False,True,18,2023,0,0,No Rain,Cloudy,2023-12-18,6453.0,6562.064516129032,6622.375,7033.648809523809,6453.0,6660.0,76.28,76.54774193548387,1.8522580645161355,-109.0645161290322,0,0,1,1,0,0.274943544177213,6453,78.4
6453,6453,6616,6631,2023-12-18,Guntur,84.2,69.8,76.5,86.8,69.8,77.2,67.7,75.9,0.0,0,0.0,unknown,0,0,15.2,9.2,62.3,1014.9,52.8,4.9,164.3,14.2,6,10,2023-12-18T06:29:52,2023-12-18T17:39:23,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43185099999,VOBZ,43220099999,43182099999,remote,43181099999",0,0,0,12,0,6332,6704,6614.833333,480.4271631,121,0.019109286,False,False,True,18,2023,0,0,No Rain,Partly Cloudy,2023-12-18,6453.0,6562.064516129032,6648.25,7052.464285714285,6704.0,6660.0,76.28,76.54774193548387,-0.0477419354838701,-109.0645161290322,0,0,0,1,0,0.2666497865238592,6453,76.5
6453,6453,6616,6631,2023-12-18,Rajahmundry,83.4,69.3,75.8,84.8,69.3,76.2,65.6,71.8,0.0,0,0.0,unknown,0,0,18.3,7.8,68.5,1015.7,52.2,11.4,158.1,13.7,6,10,2023-12-18T06:25:47,2023-12-18T17:32:45,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43187099999,43189099999,remote",0,0,0,12,0,6453,6718,6568.916667,469.9144059,0,0.0,False,False,True,18,2023,0,0,No Rain,Partly Cloudy,2023-12-18,6453.0,6562.064516129032,6639.625,7046.511904761905,6453.0,6660.0,76.28,76.54774193548387,-0.747741935483873,-109.0645161290322,0,0,0,1,0,0.3827131164858996,6453,75.8
6453,6453,6616,6631,2023-12-18,vijayawada,84.2,69.7,76.3,86.2,69.7,77.0,67.1,74.8,0.0,0,0.0,unknown,0,0,15.7,9.2,62.2,1015.0,45.9,4.6,168.8,14.4,6,10,2023-12-18T06:29:31,2023-12-18T17:38:13,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43185099999,VOBZ,43220099999,43182099999,remote,43181099999",0,0,0,12,0,6453,6636,6527.166667,450.7164024,0,0.0,False,False,True,18,2023,0,0,No Rain,Partly Cloudy,2023-12-18,6453.0,6562.064516129032,6631.0,7040.559523809524,6453.0,6660.0,76.28,76.54774193548387,-0.247741935483873,-109.0645161290322,0,0,0,1,0,0.3860203938750871,6453,76.3
6577,6577,6623,6771,2023-12-19,Vishakapatnam ,82.5,66.3,74.0,82.6,66.3,74.1,61.2,66.7,0.0,0,0.0,unknown,0,0,19.9,11.4,60.6,1016.5,18.4,2.0,194.5,17.1,7,10,2023-12-19T06:21:47,2023-12-19T17:25:53,0.22,Clear,Clear conditions throughout the day.,clear-day,"4,31,49,09,99,99,43,15,00,00,000",0,1,0,12,0,6540,6453,6827.833333,500.1938157,37,0.005657492,False,False,True,19,2023,1,0,No Rain,Clear,2023-12-19,6577.0,6562.064516129032,6606.291666666667,7020.565476190476,6453.0,6708.0,75.38000000000001,76.54774193548387,-2.54774193548387,14.9354838709678,0,0,0,1,0,-0.0206397991217485,6577,74.0
6577,6577,6623,6771,2023-12-19,kurnool,87.2,69.5,76.4,87.2,69.5,76.7,64.1,67.9,0.0,0,0.0,unknown,0,0,17.9,7.8,91.6,1015.0,57.1,11.1,195.8,17.0,7,10,2023-12-19T06:39:05,2023-12-19T17:50:18,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43212099999,remote,43213099999",0,1,0,12,0,6577,6453,6766.166667,493.4305525,0,0.0,False,False,True,19,2023,1,0,No Rain,Partly Cloudy,2023-12-19,6577.0,6562.064516129032,6600.833333333333,7014.392857142857,6577.0,6708.0,75.38000000000001,76.54774193548387,-0.1477419354838645,14.9354838709678,0,0,0,1,0,-0.3600400066739718,6577,76.4
6577,6577,6623,6771,2023-12-19,Rajahmundry,83.4,69.2,75.4,84.3,69.2,75.7,64.4,70.1,0.0,0,0.0,unknown,0,0,18.1,7.4,68.7,1016.1,44.5,11.4,179.8,15.6,7,10,2023-12-19T06:26:19,2023-12-19T17:33:13,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43187099999,43189099999,remote",0,1,0,12,0,6577,6443,6713.083333,477.2245829,0,0.0,False,False,True,19,2023,1,0,No Rain,Partly Cloudy,2023-12-19,6577.0,6562.064516129032,6595.375,7008.220238095239,6577.0,6708.0,75.38000000000001,76.54774193548387,-1.1477419354838645,14.9354838709678,0,0,0,1,0,-0.5974096256350745,6577,75.4
6577,6577,6623,6771,2023-12-19,Guntur,83.2,68.0,75.7,85.2,68.0,76.2,67.0,75.6,0.0,0,0.0,unknown,0,0,16.3,9.2,58.5,1015.5,47.4,4.9,145.6,12.6,7,10,2023-12-19T06:30:24,2023-12-19T17:39:50,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOBZ,43185099999,43220099999,43182099999,remote,43181099999",0,1,0,12,0,6577,6401,6669.5,460.97929,0,0.0,False,False,True,19,2023,1,0,No Rain,Partly Cloudy,2023-12-19,6577.0,6562.064516129032,6589.916666666667,7002.0297619047615,6577.0,6708.0,75.38000000000001,76.54774193548387,-0.8477419354838673,14.9354838709678,0,0,0,1,0,-0.5106621799969477,6577,75.7
6577,6577,6623,6771,2023-12-19,vijayawada,82.6,68.0,75.4,84.6,68.0,75.9,66.5,74.8,0.0,0,0.0,unknown,0,0,16.8,9.2,59.1,1015.5,47.3,4.6,145.2,12.6,7,10,2023-12-19T06:30:03,2023-12-19T17:38:41,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOBZ,43185099999,43220099999,43182099999,remote,43181099999",0,1,0,12,0,6577,6411,6638.833333,440.428429,0,0.0,False,False,True,19,2023,1,0,No Rain,Partly Cloudy,2023-12-19,6577.0,6562.064516129032,6587.75,6995.839285714285,6577.0,6629.0,75.38000000000001,76.54774193548387,-1.1477419354838645,14.9354838709678,0,0,0,1,0,-0.4100333411208026,6577,75.4
6566,6566,6534,6681,2023-12-20,kurnool,85.2,67.6,75.2,85.1,67.6,75.4,63.2,68.4,0.004,100,4.17,rain,0,0,15.7,5.8,105.7,1015.1,73.4,11.3,163.0,14.1,7,10,2023-12-20T06:39:37,2023-12-20T17:50:46,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43212099999,remote,43213099999",0,2,0,12,0,6484,6577,6756.083333,570.7035307,82,0.012646514,False,False,True,20,2023,2,0,Light Rain,Cloudy,2023-12-20,6566.0,6562.064516129032,6585.125,6989.583333333333,6577.0,6629.0,74.46000000000001,76.54774193548387,-1.3477419354838671,3.9354838709678006,0,1,1,1,0,-0.4391690506149412,6566,75.2
6566,6566,6534,6681,2023-12-20,vijayawada,83.9,68.1,75.0,85.7,68.1,75.5,65.6,74.2,0.0,0,0.0,unknown,0,0,17.0,9.2,61.5,1015.4,30.1,3.9,170.0,14.6,7,10,2023-12-20T06:30:34,2023-12-20T17:39:09,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43185099999,VOBZ,43220099999,43182099999,remote,43181099999",0,2,0,12,0,6566,6636,6696.5,555.140482,0,0.0,False,False,True,20,2023,2,0,No Rain,Partly Cloudy,2023-12-20,6566.0,6562.064516129032,6582.5,6983.327380952381,6566.0,6629.0,74.46000000000001,76.54774193548387,-1.5477419354838702,3.9354838709678006,0,0,0,1,0,0.1876702585386751,6566,75.0
6566,6566,6534,6681,2023-12-20,Vishakapatnam ,80.7,64.5,72.4,80.9,64.5,72.4,59.6,66.6,0.0,0,0.0,unknown,0,0,20.4,12.8,67.9,1016.3,5.4,1.9,203.0,17.6,8,10,2023-12-20T06:22:19,2023-12-20T17:26:21,0.25,Clear,Clear conditions throughout the day.,clear-day,"4,31,49,09,99,99,43,15,00,00,000",0,2,0,12,0,6566,6624,6649.75,534.9487582,0,0.0,False,False,True,20,2023,2,0,No Rain,Clear,2023-12-20,6566.0,6562.064516129032,6579.875,6977.071428571428,6566.0,6629.0,74.46000000000001,76.54774193548387,-4.1477419354838645,3.9354838709678006,0,0,0,1,0,0.6466471477699944,6566,72.4
